,pretty_formula,D_max,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
333,Fe49Cr15Mo14C13B8Er1,4,Fe49 Cr15 Mo14 C13 B8 Er1,0.005463504,0.015976349,0.049888765,1.9552,0.335811316,8.66,3.343867762,2.79,0.488785526,52.693926,32.94147488,1.2755,0.32639004,65.73,16.92935222,80000000000,93.27,39.3571818,2319.77,817.2964567,0.218503663,0.260670732,0.051829268,0.669207317,0.018292683,0.873707443,0.174109404,0.195187734,-0.077281276
334,Fe55Cr8Mo14C15B6Er2,4,Fe55 Cr8 Mo14 C15 B6 Er2,0.007758349,0.015193489,0.054922936,1.9714,0.362874057,8.88,3.460877695,2.79,0.507158064,54.101483,36.96578494,1.276,0.350136186,65.8,18.59649046,60000000000,93.9,41.3502716,2322.87,901.7467056,0.350239618,0.262536873,0.053097345,0.648967552,0.03539823,0.784086007,0.182360912,0.201579909,-0.105848592
335,(Fe0.72Nb0.04B0.20Si0.04)97Y3,4,Fe69.84 Nb3.88 B19.4 Si3.88 Y3,0.006968197,0.009394148,0.047578286,1.846232,0.214702809,8.9364,3.707285526,2.7672,0.615996211,48.46114244,31.08800722,1.2956,0.345463688,65.3908,18.76165162,1.94E+11,69.5352,40.46858058,1946.634,392.6472423,-0.233072873,0.296773803,0.041099207,0.66212699,0,0.639113097,0.155301604,0.113418886,0.082284764
336,Co42.5Fe28Mo4Y3.5B22,4,Co42.5 Fe28 Mo4 Y3.5 B22,0.008082536,0.009328698,0.048653903,1.8893,0.188957614,9.27,2.784282505,2.78,0.498784314,50.01093262,27.42416132,1.27375,0.288409513,66.315,15.20362097,2.20E+11,76.995,39.14832669,1954.065,363.4037287,-0.338542723,0.277227723,0.031117397,0.69165488,0,1.04285608,0.163107166,0.1387998,-0.036763557
337,Fe72B22Y4Nb2,4,Fe72 B22 Y4 Nb2,0.008416309,0.008764852,0.028015659,1.8472,0.242456507,8.84,3.722269143,2.78,0.630840062,48.0011816,32.51372185,1.296,0.379751896,64.9,20.1691594,2.20E+11,65.3,36.49058892,1947.66,381.1475216,-0.169024228,0.298192771,0.03313253,0.668674699,0,0.624819754,0.165999776,0.098508181,0.098508181
338,Co41.5Fe28Mo4Y4.5B22,4,Co41.5 Fe28 Mo4 Y4.5 B22,0.003650585,0.011074674,0.050924348,1.8827,0.204146835,9.21,2.867975143,2.78,0.496058892,50.31065917,27.64618385,1.27825,0.29348324,65.925,15.90010469,2.20E+11,76.165,39.48325019,1954.375,361.2079992,-0.373485174,0.279600571,0.031383738,0.689015692,0,1.035477095,0.16971253,0.144539135,-0.045813778
339,(Fe0.72B0.22Y0.06)98Nb2,4,Fe70.56 B21.56 Y5.88 Nb2,-0.001424771,0.013354484,0.041979215,1.834808,0.267888948,8.724,3.797671573,2.7844,0.611823145,48.82087518,32.58336425,1.30594,0.381718952,64.1132,21.17342528,2.16E+11,64.3488,36.67131116,1945.0672,370.6671485,-0.214615408,0.301461632,0.032825822,0.665712546,0,0.657227366,0.176615315,0.107616656,0.082740132
340,(Fe0.72B0.22Y0.06)98Ta2,4,Fe70.56 B21.56 Y5.88 Ta2,-0.001481772,0.013809628,0.041979215,1.832808,0.272538516,8.724,3.797671573,2.7844,0.611823145,50.58170518,41.73243327,1.30594,0.381718952,64.0932,21.19767091,2.16E+11,64.4088,36.63914235,1955.8672,434.1987488,-0.214315049,0.292056075,0.031483645,0.63557243,0.04088785,0.662263926,0.176921213,0.108081408,0.082453828
348,Fe43Cr16Mo16C15B9Sm1,4,Fe43 Cr16 Mo16 C15 B9 Sm1,0.01384833,0.020114625,0.05102355,1.9759,0.344162983,8.71,3.389978331,2.76,0.498770994,51.961321,33.12629294,1.258,0.336427267,66.58,17.16244075,90000000000,95.24,40.35038843,2385.75,826.989383,0.279067176,0.266244057,0.061806656,0.662440571,0.009508716,0.849441309,0.187933277,0.219786136,-0.140168385
349,Fe43Cr16Mo16C15B4Sm6,4,Fe43 Cr16 Mo16 C15 B4 Sm6,-0.006321106,0.019683208,0.032831125,1.9324,0.399031427,8.46,3.185047244,2.81,0.457215983,58.938771,39.61476932,1.308,0.349031337,63.68,18.90501573,40000000000,94.54,41.99921734,2335.55,866.7029704,0.163873233,0.256097561,0.051829268,0.637195122,0.054878049,0.898163976,0.206954854,0.231656492,-0.164265334
360,Mg66Zn30Ca4,4,Mg66 Zn30 Ca4,-0.013882046,0.013882046,0.034880087,1.3996,0.253969501,5,6.664551272,1.6,1.332910254,37.26712,27.16110172,1.467,0.139955577,71.62,16.62996806,4.84E-08,149.6,30.36161081,861.584,169.7067845,-0.036334244,0.4,0,0.6,0,1.12690052,0.083335686,0.036153626,0.036153626
361,Mg70Ca5Zn25,4,Mg70 Ca5 Zn25,-0.018755419,0.022924451,0.020721073,1.3795,0.254729422,4.5,6.491134836,1.5,1.298226967,35.36965,26.49560493,1.4775,0.14702098,70.9,18.97899489,4.75E-08,152,30.57501367,875.02,169.6191716,-0.038119175,0.444444444,0,0.555555556,0,1.145005312,0.08431636,0.036688674,0.024171122
365,Ca60Mg20Ag20,4,Ca60 Mg20 Ag20,-0.00620681,0.00620681,0.030618622,1.248,0.483100108,3.8,4.810702354,1.4,1.069044968,50.48144,39.20250049,1.7,0.169030851,38.4,36.67034614,3.25E-08,238,129.9450433,1100.586,133.9088015,-0.23899964,0.473684211,0,0.526315789,0,0.485225107,0.135239402,0.061985208,-0.060173073
367,Ca60Mg20Zn20,4,Ca60 Mg20 Zn20,-0.007494794,0.008367439,0.030618622,1.192,0.345522379,4,5.345224838,1.4,1.069044968,41.9896,17.64911994,1.65,0.253546276,39.4,38.31821648,4.12E-08,176,42.76179871,992.136,223.3993621,-0.09367711,0.5,0,0.5,0,0.556705919,0.142706832,0.045169642,-0.04911948
369,Mg66Zn30Ca2.5Sr1.5,4,Mg66 Zn30 Ca2.5 Sr1.5,-0.014843588,0.014843588,0.044158804,1.39885,0.256402248,5,6.659271582,1.6,1.331854316,37.98025,28.55772537,1.47,0.158188991,71.605,16.72341569,4.99E-08,147.125,35.25580756,860.609,166.8624476,-0.035392458,0.4,0,0.6,0,1.188757797,0.087294963,0.035347518,0.035347518
376,Fe76Mo3P10C4B4Si3,3.5,Fe76 Mo3 P10 C4 B4 Si3,0.000662174,0.008311734,0.064475526,1.9152,0.278570938,9.26,4.131015867,2.79,0.63813517,50.1732092,25.21458635,1.3025,0.317114313,66.83,18.49657984,40000000000,76.1736,52.65131157,1791.54,1025.37265,-0.005887182,0.275139665,0.067039106,0.657821229,0,0.508647175,0.112367992,0.105325434,0.105325434
377,Fe65.5Cr4Mo4Ga4P12C5B5.5,3.5,Fe65.5 Cr4 Mo4 Ga4 P12 C5 B5.5,0.002309505,0.012355784,0.04969631,1.92635,0.271084533,9.455,3.888132504,2.735,0.597132737,50.19683044,24.29958451,1.28475,0.295054391,67.995,17.21076641,55000000000,71.39332,48.31277847,1758.6324,1067.282291,-0.170132348,0.26648161,0.07702984,0.65648855,0,0.651775066,0.127287624,0.148300133,-0.004456606
378,(((Fe0.6Co0.4)0.75B0.2Si0.05)0.96Nb0.04)97Cr3,3.5,Fe41.904 Co27.936 B18.624 Si4.656 Nb3.88 Cr3,0.016727316,0.017657325,0.058889574,1.8723136,0.120508614,9.31352,2.752031795,2.7672,0.502578464,48.35061822,24.19159414,1.271572,0.251791322,67.18112,12.50026143,1.86E+11,78.38688,35.52815182,1940.9144,329.0399962,-0.413977188,0.276457587,0.039991296,0.683551117,0,0.94727014,0.129164039,0.146886831,-0.014011686
379,(Co0.9Fe0.1)68B21.9Si5.1Nb5,3.5,Co61.2 Fe6.8 B21.9 Si5.1 Nb5,0.022419595,0.028481536,0.014753112,1.89866,0.128455064,9.863,2.938398308,2.73,0.589192339,48.30986384,29.71057958,1.23615,0.283539525,69.135,13.84171343,2.19E+11,82.903,44.71552238,1943.132,402.388173,-0.332097803,0.272232305,0.044813626,0.68295407,0,0.677296521,0.138833684,0.134938077,-0.096182855
380,Co46Fe20B24Si4Nb6,3.5,Co46 Fe20 B24 Si4 Nb6,-0.001282593,0.031709353,0.036243348,1.8924,0.127870997,9.72,2.827601909,2.72,0.542262859,47.5707125,27.95787241,1.236,0.271679594,68.86,13.18792011,2.40E+11,77.72,39.86415088,1971.72,378.0833596,-0.480917963,0.280346821,0.046242775,0.673410405,0,0.783730126,0.145150415,0.165128675,-0.124155769
384,(Fe0.9Co0.1)64Mo14C15B6Er1,3.5,Fe57.6 Co6.4 Mo14 C15 B6 Er1,0.017402938,0.018854185,0.047265034,1.9941,0.342099466,9.044,3.314784964,2.79,0.517980889,53.49289948,34.92420206,1.2693,0.351285283,66.702,17.87987323,60000000000,94.71,41.15623249,2290.688,939.3634062,0.508057584,0.267857143,0.051843318,0.663018433,0.017281106,0.759307131,0.17602775,0.176659411,-0.069867165
385,Fe64Mo14C15B6Er1,3.5,Fe64 Mo14 C15 B6 Er1,0.017402938,0.018854185,0.040999899,1.9909,0.366731126,8.98,3.549037411,2.79,0.551930475,53.295255,37.1742284,1.2725,0.37593988,66.51,19.12758927,60000000000,93.43,44.07129361,2293.44,998.3908706,0.416932613,0.270348837,0.052325581,0.659883721,0.01744186,0.634833218,0.17602775,0.148560579,-0.0233014
386,Co42Fe28Mo4Y4B22,3.5,Co42 Fe28 Mo4 Y4 B22,0.005866496,0.009981398,0.049297523,1.886,0.196773279,9.24,2.826795497,2.78,0.497398074,50.1607959,27.53560004,1.276,0.290973389,66.12,15.55886986,2.20E+11,76.58,39.31880315,1954.22,362.2885009,-0.356177009,0.278409091,0.03125,0.690340909,0,1.039279707,0.166473266,0.141550851,-0.041099467
387,Co41Fe28Mo4Y5B22,3.5,Co41 Fe28 Mo4 Y5 B22,0.001434804,0.012190848,0.049400948,1.8794,0.211129832,9.18,2.907906483,2.78,0.494765755,50.46052245,27.75597649,1.2805,0.295942003,65.73,16.2284467,2.20E+11,75.75,39.64189739,1954.53,360.1614575,-0.39035083,0.280802292,0.031518625,0.687679083,0,1.031507543,0.172832787,0.14768759,-0.050761957
388,Fe67Mo5Y6B22,3.5,Fe67 Mo5 Y6 B22,-0.004321335,0.015533279,0.046479356,1.8561,0.27218996,8.7,3.675851029,2.78,0.587834788,49.925921,33.49369527,1.3055,0.368254884,64.09,20.41464554,2.20E+11,67.51,41.95604733,1982.89,432.7542888,-0.228725809,0.3,0.033846154,0.666153846,0,0.773498628,0.179141062,0.114768005,0.066487023
389,Fe70Mo2Y6B22,3.5,Fe70 Mo2 Y6 B22,-0.000347562,0.013050325,0.04702089,1.8462,0.272355209,8.76,3.769587538,2.78,0.612372436,48.723071,32.82932096,1.304,0.382597855,64.24,21.17930445,2.20E+11,65.74,39.73228813,1950.34,384.9643079,-0.189243429,0.301829268,0.033536585,0.664634146,0,0.692830319,0.177916987,0.108483232,0.080720209
392,Pd81Si19,3.3,Pd81 Si19,0.000425752,0.004454003,0.011570838,2.143,0.212132034,10.76,2.828427125,2.81,0.707106781,91.536445,55.39085615,1.343,0.212132034,72.04,11.3137085,0.000190087,86.82,55.15432893,1801.2505,99.73741149,-0.209157503,0.042889391,0.042889391,0.914221219,0,0.215059336,0.092360425,0.08494602,0.030928537
398,Fe46Co30Mo4P9C4B4Si3,3,Fe46 Co30 Mo4 P9 C4 B4 Si3,-0.002253002,0.009536056,0.055512709,1.9299,0.207361561,9.47,3.016436617,2.8,0.483438845,51.74933008,20.48067473,1.292,0.235555546,67.39,13.62437433,40000000000,83.56124,42.25813068,1804.427,782.0351322,-0.249987713,0.262382865,0.060240964,0.677376171,0,0.836003133,0.112261362,0.136914582,-0.000122944
399,(Fe0.85Ni0.15)74Mo6P10C7.5B2.5,3,Fe62.9 Ni11.1 Mo6 P10 C7.5 B2.5,0.002630563,0.010797626,0.056478118,1.95393,0.27990235,9.377,3.500890703,2.8,0.528798992,51.6663261,24.25293022,1.2912,0.292345508,67.441,16.21453051,25000000000,79.9596,45.77136236,1880.142,1018.604597,-0.118095605,0.262979531,0.064389318,0.672631151,0,0.681109104,0.129310891,0.157341546,-0.009667398
400,Fe71Mo5P12C10B2,3,Fe71 Mo5 P12 C10 B2,0.016603858,0.020796687,0.050110988,1.9659,0.343372686,9.44,4.159229385,2.76,0.623894669,49.58109144,27.25447674,1.2735,0.352942481,68.13,19.56816664,20000000000,78.31832,53.69166004,1895.666,1240.267843,0.124881664,0.276988636,0.082386364,0.640625,0,0.464482365,0.140815908,0.124977346,0.027386504
401,Fe74Mo6P10C7.5B2.5,3,Fe74 Mo6 P10 C7.5 B2.5,0.002681427,0.010542708,0.043525216,1.94505,0.326957078,9.155,4.060282944,2.8,0.608193582,51.3501537,27.74292519,1.29675,0.339316486,66.775,18.90386431,25000000000,78.7386,52.3126795,1889.355,1169.442096,0.002161062,0.271139064,0.066387142,0.662473795,0,0.510602338,0.129041631,0.120572332,0.068670864
402,Fe74Mo5P10C4B4Si3,3,Fe74 Mo5 P10 C4 B4 Si3,-0.002002957,0.009446028,0.05623111,1.9218,0.273608793,9.22,4.045291996,2.79,0.616992067,50.9751092,26.22056857,1.3035,0.307519163,66.73,17.98966482,40000000000,77.3536,52.61923754,1813.24,1018.703116,-0.070944139,0.273876404,0.06741573,0.658707865,0,0.54197476,0.114283827,0.113698944,0.091846967
403,Fe74.5Mo5.5P12.5C5B2.5,3,Fe74.5 Mo5.5 P12.5 C5 B2.5,-0.003862416,0.009896351,0.035276684,1.9344,0.300883387,9.19,4.168559746,2.8,0.614875462,51.62375525,26.38846239,1.304,0.318698915,66.675,18.68296935,25000000000,74.9495,53.50342753,1796.8625,1138.435439,-0.130774955,0.270514604,0.069541029,0.659944367,0,0.487995353,0.117338377,0.111509678,0.091743842
404,Fe76Si5.7P5B9.5C3.8,3,Fe76 Si5.7 P5 B9.5 C3.8,0.018843163,0.020812043,0.064946132,1.8993,0.252250605,9.395,3.937989969,2.76,0.670119229,47.0752132,25.47605914,1.28405,0.340320114,67.485,18.30695974,95000000000,77.2468,49.4562681,1855.939,842.4023324,0.164412431,0.285918513,0.062187277,0.65189421,0,0.507389176,0.121081544,0.077448001,0.077448001
405,Fe69Cr2Mo5P12C10B2,3,Fe69 Cr2 Mo5 P12 C10 B2,0.015276386,0.020053491,0.062756739,1.9625,0.338157603,9.4,4.089880947,2.76,0.60629507,49.50411344,26.45999299,1.2735,0.34298624,68.05,19.09307587,20000000000,78.59832,52.26935433,1903.046,1206.466644,0.207999875,0.275714286,0.082857143,0.641428571,0,0.506996307,0.141212495,0.135518039,0.011724977
406,Fe70Cr6Mo2Ga2P10C4B4Si2,3,Fe70 Cr6 Mo2 Ga2 P10 C4 B4 Si2,-0.004879355,0.011684545,0.054772256,1.9006,0.264781088,9.2,3.888695311,2.78,0.590576403,50.0964802,22.04473673,1.303,0.286345774,66.8,17.02938637,40000000000,74.7036,47.19656433,1773.9082,976.4182476,-0.064611663,0.266666667,0.066666667,0.666666667,0,0.654146634,0.11323532,0.134107615,0.053169237
407,((Ni0.6Fe0.4)0.75B0.2Si0.05)96Nb4,3,Ni43.2 Fe28.8 B19.2 Si4.8 Nb4,0.020551096,0.020551096,0.068818602,1.89904,0.113066441,9.992,2.596039471,2.76,0.514272899,48.57898,25.02863015,1.2604,0.252848472,69.224,11.92814418,1.92E+11,76.896,34.98688109,1910.048,350.5419516,-0.426117154,0.258166491,0.037934668,0.703898841,0,0.821182838,0.1316104,0.141469444,-0.053505314
408,((Fe0.5Ni0.5)0.75B0.15Si0.1)96Nb4,3,Fe36 Ni36 B14.4 Si9.6 Nb4,0.011068488,0.011068488,0.060339779,1.88656,0.106482115,9.896,2.723595986,2.76,0.507123057,49.2030712,23.13973238,1.276,0.230932293,68.744,11.92425563,1.44E+11,82.008,36.43365859,1884.248,326.3535962,-0.451362765,0.261472785,0.044823906,0.693703308,0,0.785133526,0.118442562,0.139640411,-0.029666328
409,((Fe0.6Co0.1Ni0.3)0.75B0.2Si0.05)96Nb4,3,Fe43.2 Co7.2 Ni21.6 B19.2 Si4.8 Nb4,0.020642528,0.020642528,0.058139042,1.88536,0.113689049,9.632,2.675785775,2.76,0.503054072,48.18607564,24.28548274,1.2676,0.251775792,68.144,12.21796367,1.92E+11,75.96,34.14200656,1924.88,333.6397411,-0.510399959,0.271017699,0.039823009,0.689159292,0,0.946433978,0.1309934,0.166684051,-0.054435475
410,Ni60 Nb36 Sn3 B1,3,Ni60 Nb36 Sn3 B1,-0.007034666,0.02774634,0.072715198,1.8012,0.212499844,8.35,3.666372191,2.96,0.274559289,72.3317468,26.8183476,1.384,0.101461638,62.63,11.09910914,10000000000,76.32,25.66652135,2065.4424,781.1949567,-0.360798754,0.198787879,0.008484848,0.792727273,0,0.513941354,0.075415843,0.126721405,-0.098634579
411,Fe54Mn10Mo14C15B7,3,Fe54 Mn10 Mo14 C15 B7,0.018429782,0.019359274,0.038586123,1.9709,0.359271664,8.87,3.290532189,2.78,0.513256862,51.6400795,31.28717803,1.2635,0.342453962,67.05,16.81353516,70000000000,86.33,51.16369336,2269.71,940.8367981,0.178784169,0.27886057,0.055472264,0.665667166,0,0.756666605,0.174474738,0.195354196,-0.081244921
412,Fe48Mn10Mo16Cr4C15B7,3,Fe48 Mn10 Mo16 Cr4 C15 B7,0.013129942,0.016978593,0.054772256,1.9707,0.352238052,8.75,3.258921198,2.78,0.493360168,52.2880235,30.95229318,1.2645,0.329871563,66.79,16.34581518,70000000000,88.07,49.93029325,2306.17,899.8145917,0.291329987,0.27480916,0.05648855,0.66870229,0,0.851277789,0.176120693,0.21742463,-0.11933717
413,Fe49Mn10Mo14Cr4W1C15B7,3,Fe49 Mn10 Mo14 Cr4 W1 C15 B7,0.01507579,0.017899088,0.04730222,1.9694,0.355194603,8.77,3.252341295,2.78,0.49469519,52.7660735,33.99331863,1.263,0.329827783,66.83,16.36371311,70000000000,87.79,50.29022869,2303.31,913.8512266,0.549750631,0.27123696,0.05514158,0.652757079,0.020864382,0.870693975,0.175300316,0.220589016,-0.120676748
414,Fe50Mn10Mo14Cr4C15B7,3,Fe50 Mn10 Mo14 Cr4 C15 B7,0.015779863,0.018296126,0.045138675,1.9641,0.354943986,8.79,3.259551284,2.78,0.498188794,51.4861235,30.35136625,1.2635,0.332400283,66.89,16.43255252,70000000000,86.89,49.66800249,2284.47,906.6093963,0.301288506,0.276176024,0.056145675,0.6676783,0,0.836272554,0.174962392,0.217424274,-0.115547046
415,Fe53Mo12Cr4Mn10C15B6,3,Fe53 Mo12 Cr4 Mn10 C15 B6,0.014977,0.017538069,0.048304589,1.9554,0.360627556,8.78,3.246864478,2.79,0.498724009,51.1345635,29.52142608,1.268,0.334265065,66.74,16.5046175,60000000000,86.24,49.22862857,2257.39,921.8004333,0.339131492,0.275449102,0.053892216,0.670658683,0,0.819619409,0.171442957,0.210535965,-0.098743365
416,Fe49Mn10Mo14Cr4V1C15B7,3,Fe49 Mn10 Mo14 Cr4 V1 C15 B7,0.015086223,0.017878817,0.04730222,1.9621,0.354336251,8.76,3.266626696,2.78,0.49469519,51.4370885,30.13404168,1.263,0.329827783,66.82,16.37445104,70000000000,86.4,49.75903144,2288.19,898.5450573,0.530876978,0.277439024,0.056402439,0.666158537,0,0.856363892,0.175248403,0.220197576,-0.118941979
418,((Co0.535Fe0.1Ta0.055B0.31)0.98Mo0.02)98Si2,3,Co51.3814 Fe9.604 Ta5.2822 B29.7724 Mo1.96 Si2,-0.029175864,0.031054587,0.061791278,1.90864948,0.159844818,9.924768,2.950999523,2.682276,0.584479842,50.86291154,47.92582007,1.2081822,0.298480262,69.891144,14.1992106,2.98E+11,75.838402,43.8237975,2045.991248,518.8552231,-0.269954677,0.264510549,0.045107837,0.591609817,0.098771797,0.761837937,0.159694196,0.149534456,-0.129880972
463,(Fe0.9Co0.1)64.75Mo14C15B6Er0.25,3,Fe58.275 Co6.475 Mo14 C15 B6 Er0.25,0.020650246,0.021104313,0.049494062,1.9985625,0.334405491,8.99975,3.291766379,2.79,0.521289611,52.65961063,32.79163673,1.2666375,0.349756263,66.99675,17.30504624,60000000000,95.2125,40.49077307,2290.72325,945.335182,0.588848645,0.269574985,0.052175803,0.673901228,0.004347984,0.748947711,0.171587081,0.171868283,-0.060835079
464,Fe60.5Cr4Mo14C15B6Er0.5,3,Fe60.5 Cr4 Mo14 C15 B6 Er0.5,0.016919448,0.019244113,0.060794907,1.98705,0.354882895,8.87,3.464913442,2.79,0.531782028,52.584229,34.22047482,1.27075,0.359708912,66.545,18.08613043,60000000000,94.315,41.6960338,2308.245,953.8847396,0.586572441,0.268833087,0.053175775,0.669128508,0.008862629,0.713259771,0.173596688,0.16665796,-0.048129917
465,(Fe0.9Co0.1)58.5Cr6Mo14C18B3Er0.5,3,Fe52.65 Co5.85 Cr6 Mo14 C18 B3 Er0.5,0.018558574,0.020606026,0.04772345,2.001875,0.355901911,8.9185,3.346850202,2.79,0.500282601,52.72390141,32.15940837,1.263325,0.346761946,66.9105,17.56408692,30000000000,99.155,37.03135493,2356.6395,948.3547907,0.939095899,0.263987681,0.057197331,0.670015399,0.008799589,0.790550473,0.179097963,0.202992196,-0.129360376
466,Fe49Cr15Mo14C19B2Er1,3,Fe49 Cr15 Mo14 C19 B2 Er1,0.011408498,0.018535591,0.058549972,1.9858,0.379615576,8.72,3.499349826,2.79,0.493498541,52.765908,33.1275691,1.2665,0.348856765,66.27,18.19340136,20000000000,100.05,36.29104273,2406.83,928.819376,0.68056961,0.258308157,0.060422961,0.663141994,0.018126888,0.744047294,0.184560968,0.215439037,-0.151772889
467,Fe63.5Mo14C15B6Er1.5,3,Fe63.5 Mo14 C15 B6 Er1.5,0.01523762,0.017406911,0.036607139,1.98795,0.371258644,9.01,3.559655123,2.79,0.548790413,53.852325,38.51635463,1.27425,0.376355829,66.315,19.47694797,60000000000,93.105,44.43249967,2293.395,992.7508594,0.370750294,0.269175109,0.052098408,0.652677279,0.026049204,0.641814373,0.178864488,0.15385114,-0.033667641
468,Fe63C15Mo14Er2B6,3,Fe63 C15 Mo14 Er2 B6,0.013071947,0.016001887,0.033153786,1.985,0.375623957,9.04,3.569871936,2.79,0.545752326,54.409395,39.77419293,1.276,0.376781227,66.12,19.810847,60000000000,92.78,44.78257067,2293.35,987.294862,0.327790817,0.268011527,0.051873199,0.645533141,0.034582133,0.647686169,0.181608332,0.160099501,-0.04562086
471,Fe72B22Y4Ti2,3,Fe72 B22 Y4 Ti2,0.008443335,0.008550573,0.028015659,1.846,0.245610821,8.82,3.775838626,2.78,0.630840062,47.100394,31.01181331,1.295,0.378960227,64.86,20.22831187,2.20E+11,64.66,37.57195941,1931.48,338.8360301,-0.180571984,0.302114804,0.033232628,0.664652568,0,0.614256599,0.165831903,0.098756881,0.098756881
472,Fe72B22Y4Ta2,3,Fe72 B22 Y4 Ta2,0.008356638,0.00918779,0.028015659,1.8452,0.248058136,8.84,3.722269143,2.78,0.630840062,49.7620116,42.14522639,1.296,0.379751896,64.88,20.19763207,2.20E+11,65.36,36.45308572,1958.46,445.77955,-0.168668943,0.289017341,0.031791908,0.638728324,0.040462428,0.629786958,0.166359449,0.099016463,0.099016463
473,Fe72B22Y4Hf2,3,Fe72 B22 Y4 Hf2,0.005864784,0.009832899,0.028015659,1.8412,0.264112614,8.82,3.775838626,2.78,0.630840062,49.712854,41.79215047,1.298,0.382223259,64.84,20.26118876,2.20E+11,64.68,37.51986487,1942.78,360.3040988,-0.200974753,0.289855072,0.031884058,0.637681159,0.04057971,0.606380677,0.169455827,0.10027927,0.099742345
474,(Fe0.712B0.24Y0.048)94Nb6,3,Fe66.928 B22.56 Y4.512 Nb6,0.002602603,0.011877035,0.04257022,1.8360528,0.245539335,8.7224,3.700624446,2.7744,0.593766761,49.40071795,33.24662567,1.296968,0.362169894,64.53568,19.62317759,2.26E+11,63.64064,34.38031162,1988.17136,418.5719618,-0.296356322,0.300012372,0.034888037,0.665099592,0,0.655466329,0.173863671,0.117150032,0.059738693
481,Fe64Mo14C15B6Dy1,3,Fe64 Mo14 C15 B6 Dy1,0.017402938,0.018854185,0.040999899,1.9907,0.367492196,8.96,3.507088462,2.79,0.551930475,53.247665,36.91093966,1.2725,0.37593988,66.53,19.04384932,60000000000,93.39,44.2051003,2292.22,999.6282927,0.417807001,0.271137026,0.052478134,0.66180758,0.014577259,0.636010293,0.17602775,0.148601325,-0.023537278
482,Fe63Mo14C15B6Dy2,3,Fe63 Mo14 C15 B6 Dy2,0.013071947,0.016001887,0.033153786,1.9846,0.377064253,9,3.488889778,2.79,0.545752326,54.314215,39.29651332,1.276,0.376781227,66.16,19.65384463,60000000000,92.7,45.03758654,2290.91,989.7371955,0.329781438,0.269565217,0.052173913,0.649275362,0.028985507,0.650018757,0.181608332,0.160192757,-0.046064937
516,Zn20Ca20Sr20Yb20Li11Mg9,3,Zn20 Ca20 Sr20 Yb20 Li11 Mg9,-0.007818138,0.013566625,0.06106891,1.1657,0.288505732,6.69,6.746544117,1.8,1.082135537,76.18036,60.04751431,1.6745,0.258603485,32.69,29.9632592,1.10E-07,102.55,69.95143037,923.9119,250.6155761,-0.244694183,0.282511211,0,0.298953662,0.418535127,1.103142804,0.152905652,0.070342822,-0.058194669
518,Sr60Mg18Zn22,3,Sr60 Mg18 Zn22,0.015661371,0.027207831,0.102413775,1.1688,0.385851714,4.2,5.539557318,1.44,1.107911464,71.33688,31.78562678,1.767,0.386792411,38.86,39.09839574,1.02E-07,76.2,69.54481064,948.5296,192.3800838,-0.07616607,0.476190476,0,0.523809524,0,0.556009568,0.168621903,0.041690646,-0.105669192
520,Sr60Li5Mg15Zn20,3,Sr60 Li5 Mg15 Zn20,0.016477405,0.026099456,0.08370735,1.1455,0.371283906,3.95,5.315686385,1.4,1.055008757,69.6466,34.95079852,1.7675,0.380088662,35.75,37.73333205,1.04E-07,73.25,65.28449446,929.6705,233.1446974,-0.079229118,0.493670886,0,0.506329114,0,0.668908534,0.168213518,0.040329316,-0.071931145
521,Sr60Li11Mg9Zn20,3,Sr60 Li11 Mg9 Zn20,0.02201244,0.027308309,0.08397149,1.1257,0.368874625,3.89,5.340735564,1.4,1.050632622,68.60476,37.46628924,1.7645,0.382469306,32.09,36.10670582,1.07E-07,68.75,58.54372038,901.5119,275.6435238,-0.086294893,0.485861183,0,0.514138817,0,0.688215956,0.171134048,0.040333404,-0.070728974
